uniprot_id,nr_code,common_name,pdb_id,polymer_entity_id,entity_id,candidate_instance_count,all_candidate_instance_ids_json,all_candidate_qc_json,selected_instance_id,selected_label_asym_id,selected_auth_asym_id,selected_model_num,selected_observed_full_lbd_ca_coverage,selected_bfactor_usable_full_lbd_coverage,tie_break_step,selection_reason
P37231,NR1C3,PPARγ,2VV4,2VV4_2,2,1,"[""2VV4.B""]","[{""instance_id"": ""2VV4.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.913534, ""bfactor_usable_full_lbd_coverage"": 0.913534, ""internal_missing_residue_count"": 22, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 23}]",2VV4.B,B,B,1,0.913534,0.913534,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2VV4.B via: NO_TIE_SINGLE_INSTANCE.
P06401,NR3C3,PR,2W8Y,2W8Y_1,1,2,"[""2W8Y.A"", ""2W8Y.B""]","[{""instance_id"": ""2W8Y.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.982979, ""bfactor_usable_full_lbd_coverage"": 0.982979, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 4}, {""instance_id"": ""2W8Y.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.982979, ""bfactor_usable_full_lbd_coverage"": 0.982979, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 4}]",2W8Y.A,A,A,1,0.982979,0.982979,lexicographically smallest label_asym_id,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2W8Y.A via: lexicographically smallest label_asym_id.
P37231,NR1C3,PPARγ,2XKW,2XKW_1,1,2,"[""2XKW.A"", ""2XKW.B""]","[{""instance_id"": ""2XKW.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.951128, ""bfactor_usable_full_lbd_coverage"": 0.951128, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 13}, {""instance_id"": ""2XKW.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.951128, ""bfactor_usable_full_lbd_coverage"": 0.951128, ""internal_missing_residue_count"": 13, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 13}]",2XKW.B,B,B,1,0.951128,0.951128,fewest internal mapped-but-unmodeled standardized-LBD residues,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2XKW.B via: fewest internal mapped-but-unmodeled standardized-LBD residues.
Q03181,NR1C2,PPARδ,2XYJ,2XYJ_1,1,2,"[""2XYJ.A"", ""2XYJ.B""]","[{""instance_id"": ""2XYJ.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.978166, ""bfactor_usable_full_lbd_coverage"": 0.978166, ""internal_missing_residue_count"": 5, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 5}, {""instance_id"": ""2XYJ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.9869, ""bfactor_usable_full_lbd_coverage"": 0.9869, ""internal_missing_residue_count"": 3, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}]",2XYJ.A,A,A,1,0.9869,0.9869,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2XYJ.A via: highest positive-occupancy full standardized-LBD Ca coverage.
Q03181,NR1C2,PPARδ,2XYW,2XYW_1,1,2,"[""2XYW.A"", ""2XYW.B""]","[{""instance_id"": ""2XYW.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""2XYW.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2XYW.A,A,A,1,1.0,1.0,lexicographically smallest label_asym_id,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2XYW.A via: lexicographically smallest label_asym_id.
Q03181,NR1C2,PPARδ,2XYX,2XYX_1,1,2,"[""2XYX.A"", ""2XYX.B""]","[{""instance_id"": ""2XYX.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""2XYX.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2XYX.A,A,A,1,1.0,1.0,lexicographically smallest label_asym_id,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2XYX.A via: lexicographically smallest label_asym_id.
P03372,NR3A1,ERα,2YAT,2YAT_1,1,1,"[""2YAT.A""]","[{""instance_id"": ""2YAT.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.911392, ""bfactor_usable_full_lbd_coverage"": 0.911392, ""internal_missing_residue_count"": 21, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 21}]",2YAT.A,A,A,1,0.911392,0.911392,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YAT.A via: NO_TIE_SINGLE_INSTANCE.
P37231,NR1C3,PPARγ,2YFE,2YFE_1,1,2,"[""2YFE.A"", ""2YFE.B""]","[{""instance_id"": ""2YFE.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.977444, ""bfactor_usable_full_lbd_coverage"": 0.977444, ""internal_missing_residue_count"": 5, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}, {""instance_id"": ""2YFE.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.958647, ""bfactor_usable_full_lbd_coverage"": 0.958647, ""internal_missing_residue_count"": 11, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 11}]",2YFE.B,B,B,1,0.977444,0.977444,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YFE.B via: highest positive-occupancy full standardized-LBD Ca coverage.
P10275,NR3C4,AR,2YHD,2YHD_1,1,1,"[""2YHD.A""]","[{""instance_id"": ""2YHD.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.987069, ""bfactor_usable_full_lbd_coverage"": 0.987069, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2YHD.A,A,A,1,0.987069,0.987069,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YHD.A via: NO_TIE_SINGLE_INSTANCE.
P03372,NR3A1,ERα,2YJA,2YJA_2,2,1,"[""2YJA.B""]","[{""instance_id"": ""2YJA.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2YJA.B,B,B,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YJA.B via: NO_TIE_SINGLE_INSTANCE.
Q92731,NR3A2,ERβ,2YJD,2YJD_1,1,2,"[""2YJD.A"", ""2YJD.B""]","[{""instance_id"": ""2YJD.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.944681, ""bfactor_usable_full_lbd_coverage"": 0.944681, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 13}, {""instance_id"": ""2YJD.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.944681, ""bfactor_usable_full_lbd_coverage"": 0.944681, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 13}]",2YJD.A,A,A,1,0.944681,0.944681,lexicographically smallest label_asym_id,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YJD.A via: lexicographically smallest label_asym_id.
P10275,NR3C4,AR,2YLO,2YLO_1,1,1,"[""2YLO.A""]","[{""instance_id"": ""2YLO.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.991379, ""bfactor_usable_full_lbd_coverage"": 0.991379, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 2}]",2YLO.A,A,A,1,0.991379,0.991379,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YLO.A via: NO_TIE_SINGLE_INSTANCE.
P10275,NR3C4,AR,2YLP,2YLP_1,1,1,"[""2YLP.A""]","[{""instance_id"": ""2YLP.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.987069, ""bfactor_usable_full_lbd_coverage"": 0.987069, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}]",2YLP.A,A,A,1,0.987069,0.987069,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YLP.A via: NO_TIE_SINGLE_INSTANCE.
P10275,NR3C4,AR,2YLQ,2YLQ_1,1,1,"[""2YLQ.A""]","[{""instance_id"": ""2YLQ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.987069, ""bfactor_usable_full_lbd_coverage"": 0.987069, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}]",2YLQ.A,A,A,1,0.987069,0.987069,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YLQ.A via: NO_TIE_SINGLE_INSTANCE.
Q92731,NR3A2,ERβ,2YLY,2YLY_1,1,2,"[""2YLY.A"", ""2YLY.B""]","[{""instance_id"": ""2YLY.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.923404, ""bfactor_usable_full_lbd_coverage"": 0.923404, ""internal_missing_residue_count"": 17, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 18}, {""instance_id"": ""2YLY.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.919149, ""bfactor_usable_full_lbd_coverage"": 0.919149, ""internal_missing_residue_count"": 17, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 19}]",2YLY.B,B,B,1,0.923404,0.923404,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2YLY.B via: highest positive-occupancy full standardized-LBD Ca coverage.
Q92731,NR3A2,ERβ,2Z4B,2Z4B_1,1,2,"[""2Z4B.A"", ""2Z4B.B""]","[{""instance_id"": ""2Z4B.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.92766, ""bfactor_usable_full_lbd_coverage"": 0.92766, ""internal_missing_residue_count"": 17, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 17}, {""instance_id"": ""2Z4B.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.92766, ""bfactor_usable_full_lbd_coverage"": 0.92766, ""internal_missing_residue_count"": 17, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 17}]",2Z4B.A,A,A,1,0.92766,0.92766,lexicographically smallest label_asym_id,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2Z4B.A via: lexicographically smallest label_asym_id.
P10275,NR3C4,AR,2Z4J,2Z4J_1,1,1,"[""2Z4J.A""]","[{""instance_id"": ""2Z4J.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.987069, ""bfactor_usable_full_lbd_coverage"": 0.987069, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2Z4J.A,A,A,1,0.987069,0.987069,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2Z4J.A via: NO_TIE_SINGLE_INSTANCE.
Q15466,NR0B2,SHP,2Z4J,2Z4J_2,2,1,"[""2Z4J.B""]","[{""instance_id"": ""2Z4J.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.041322, ""bfactor_usable_full_lbd_coverage"": 0.041322, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2Z4J.B,B,B,1,0.041322,0.041322,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2Z4J.B via: NO_TIE_SINGLE_INSTANCE.
P62508,NR3B3,ERRγ,2ZAS,2ZAS_1,1,1,"[""2ZAS.A""]","[{""instance_id"": ""2ZAS.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZAS.A,A,A,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZAS.A via: NO_TIE_SINGLE_INSTANCE.
P62508,NR3B3,ERRγ,2ZBS,2ZBS_1,1,1,"[""2ZBS.A""]","[{""instance_id"": ""2ZBS.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZBS.A,A,A,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZBS.A via: NO_TIE_SINGLE_INSTANCE.
P37231,NR1C3,PPARγ,2ZK0,2ZK0_1,1,2,"[""2ZK0.A"", ""2ZK0.B""]","[{""instance_id"": ""2ZK0.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.962406, ""bfactor_usable_full_lbd_coverage"": 0.962406, ""internal_missing_residue_count"": 10, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 10}, {""instance_id"": ""2ZK0.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZK0.A,A,A,1,1.0,1.0,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZK0.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,2ZK1,2ZK1_1,1,2,"[""2ZK1.A"", ""2ZK1.B""]","[{""instance_id"": ""2ZK1.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.977444, ""bfactor_usable_full_lbd_coverage"": 0.977444, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}, {""instance_id"": ""2ZK1.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZK1.A,A,A,1,1.0,1.0,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZK1.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,2ZK2,2ZK2_1,1,2,"[""2ZK2.A"", ""2ZK2.B""]","[{""instance_id"": ""2ZK2.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.977444, ""bfactor_usable_full_lbd_coverage"": 0.977444, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}, {""instance_id"": ""2ZK2.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZK2.A,A,A,1,1.0,1.0,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZK2.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,2ZK3,2ZK3_1,1,2,"[""2ZK3.A"", ""2ZK3.B""]","[{""instance_id"": ""2ZK3.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.977444, ""bfactor_usable_full_lbd_coverage"": 0.977444, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}, {""instance_id"": ""2ZK3.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZK3.A,A,A,1,1.0,1.0,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZK3.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,2ZK4,2ZK4_1,1,2,"[""2ZK4.A"", ""2ZK4.B""]","[{""instance_id"": ""2ZK4.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.977444, ""bfactor_usable_full_lbd_coverage"": 0.977444, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}, {""instance_id"": ""2ZK4.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZK4.A,A,A,1,1.0,1.0,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZK4.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,2ZK5,2ZK5_1,1,2,"[""2ZK5.A"", ""2ZK5.B""]","[{""instance_id"": ""2ZK5.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.977444, ""bfactor_usable_full_lbd_coverage"": 0.977444, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}, {""instance_id"": ""2ZK5.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZK5.A,A,A,1,1.0,1.0,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZK5.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,2ZK6,2ZK6_1,1,2,"[""2ZK6.A"", ""2ZK6.B""]","[{""instance_id"": ""2ZK6.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.973684, ""bfactor_usable_full_lbd_coverage"": 0.973684, ""internal_missing_residue_count"": 5, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 7}, {""instance_id"": ""2ZK6.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZK6.A,A,A,1,1.0,1.0,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZK6.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P62508,NR3B3,ERRγ,2ZKC,2ZKC_1,1,1,"[""2ZKC.A""]","[{""instance_id"": ""2ZKC.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",2ZKC.A,A,A,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 2ZKC.A via: NO_TIE_SINGLE_INSTANCE.
