pdb_id,polymer_entity_id,entity_id,instance_id,label_asym_id,auth_asym_id,instance_metadata_status,instance_metadata_notes
6L6L,6L6L_1,1,6L6L.B,B,B,PASS,
6L6L,6L6L_1,1,6L6L.A,A,A,PASS,
6L6Q,6L6Q_1,1,6L6Q.B,B,B,PASS,
6L6Q,6L6Q_1,1,6L6Q.A,A,A,PASS,
6L88,6L88_1,1,6L88.D,D,D,PASS,
6L88,6L88_1,1,6L88.C,C,C,PASS,
6L88,6L88_1,1,6L88.B,B,B,PASS,
6L88,6L88_1,1,6L88.A,A,A,PASS,
6L89,6L89_1,1,6L89.B,B,B,PASS,
6L89,6L89_1,1,6L89.A,A,A,PASS,
6L8B,6L8B_1,1,6L8B.B,B,B,PASS,
6L8B,6L8B_1,1,6L8B.A,A,A,PASS,
6L96,6L96_1,1,6L96.B,B,B,PASS,
6L96,6L96_1,1,6L96.A,A,A,PASS,
6LB4,6LB4_1,1,6LB4.A,A,A,PASS,
6LB5,6LB5_1,1,6LB5.C,C,C,PASS,
6LB5,6LB5_1,1,6LB5.A,A,A,PASS,
6LB6,6LB6_1,1,6LB6.A,A,A,PASS,
6LC1,6LC1_2,2,6LC1.H,H,G,PASS,
6LC1,6LC1_2,2,6LC1.F,F,D,PASS,
6LC1,6LC1_2,2,6LC1.D,D,A,PASS,
6LC1,6LC1_2,2,6LC1.B,B,J,PASS,
6LIT,6LIT_1,1,6LIT.B,B,B,PASS,
6LIT,6LIT_1,1,6LIT.A,A,A,PASS,
6LN4,6LN4_1,1,6LN4.A,A,A,PASS,
6LO9,6LO9_1,1,6LO9.A,A,A,PASS,
6LOA,6LOA_1,1,6LOA.A,A,A,PASS,
6LOB,6LOB_1,1,6LOB.A,A,A,PASS,
6LOC,6LOC_1,1,6LOC.A,A,A,PASS,
6LX4,6LX4_1,1,6LX4.B,B,B,PASS,
6LX4,6LX4_1,1,6LX4.A,A,A,PASS,
6LX5,6LX5_1,1,6LX5.B,B,B,PASS,
6LX5,6LX5_1,1,6LX5.A,A,A,PASS,
6LX6,6LX6_1,1,6LX6.A,A,A,PASS,
6LX7,6LX7_1,1,6LX7.A,A,A,PASS,
6LX8,6LX8_1,1,6LX8.A,A,A,PASS,
6LX9,6LX9_1,1,6LX9.A,A,A,PASS,
6LXA,6LXA_1,1,6LXA.A,A,A,PASS,
6LXB,6LXB_1,1,6LXB.A,A,A,PASS,
6LXC,6LXC_1,1,6LXC.A,A,A,PASS,
6MCZ,6MCZ_1,1,6MCZ.B,B,B,PASS,
6MCZ,6MCZ_1,1,6MCZ.A,A,A,PASS,
6MD0,6MD0_1,1,6MD0.B,B,B,PASS,
6MD0,6MD0_1,1,6MD0.A,A,A,PASS,
6MD1,6MD1_1,1,6MD1.B,B,B,PASS,
6MD1,6MD1_1,1,6MD1.A,A,A,PASS,
6MD2,6MD2_1,1,6MD2.B,B,B,PASS,
6MD2,6MD2_1,1,6MD2.A,A,A,PASS,
6MD4,6MD4_1,1,6MD4.B,B,B,PASS,
6MD4,6MD4_1,1,6MD4.A,A,A,PASS,
6MS7,6MS7_1,1,6MS7.A,A,A,PASS,
6NAD,6NAD_1,1,6NAD.B,B,B,PASS,
6NAD,6NAD_1,1,6NAD.A,A,A,PASS,
6NWS,6NWS_1,1,6NWS.A,A,A,PASS,
6NWT,6NWT_1,1,6NWT.B,B,C,PASS,
6NWT,6NWT_1,1,6NWT.A,A,A,PASS,
6NWU,6NWU_1,1,6NWU.A,A,A,PASS,
6NX1,6NX1_1,1,6NX1.B,B,B,PASS,
6NX1,6NX1_1,1,6NX1.A,A,A,PASS,
6O3Z,6O3Z_1,1,6O3Z.A,A,A,PASS,
6O67,6O67_1,1,6O67.B,B,B,PASS,
6O67,6O67_1,1,6O67.A,A,A,PASS,
6O68,6O68_1,1,6O68.B,B,B,PASS,
6O68,6O68_1,1,6O68.A,A,A,PASS,
6O98,6O98_1,1,6O98.B,B,B,PASS,
6O98,6O98_1,1,6O98.A,A,A,PASS,
6ONI,6ONI_1,1,6ONI.A,A,B,PASS,
6ONJ,6ONJ_1,1,6ONJ.A,A,A,PASS,
6OQX,6OQX_1,1,6OQX.A,A,A,PASS,
6OQY,6OQY_1,1,6OQY.A,A,A,PASS,
6OR1,6OR1_1,1,6OR1.A,A,A,PASS,
6OWC,6OWC_1,1,6OWC.B,B,B,PASS,
6OWC,6OWC_1,1,6OWC.A,A,A,PASS,
6P2B,6P2B_1,1,6P2B.B,B,B,PASS,
6P2B,6P2B_1,1,6P2B.A,A,A,PASS,
6P9F,6P9F_1,1,6P9F.B,B,B,PASS,
6P9F,6P9F_1,1,6P9F.A,A,A,PASS,
6PDZ,6PDZ_1,1,6PDZ.C,C,A,PASS,
6PDZ,6PDZ_1,1,6PDZ.A,A,B,PASS,
6PET,6PET_1,1,6PET.D,D,B,PASS,
6PET,6PET_1,1,6PET.C,C,C,PASS,
6PET,6PET_1,1,6PET.B,B,A,PASS,
6PET,6PET_1,1,6PET.A,A,D,PASS,
6PFM,6PFM_1,1,6PFM.B,B,A,PASS,
6PFM,6PFM_1,1,6PFM.A,A,D,PASS,
6PIT,6PIT_1,1,6PIT.A,A,A,PASS,
6PIT,6PIT_2,2,6PIT.B,B,B,PASS,
6PSJ,6PSJ_1,1,6PSJ.B,B,B,PASS,
6PSJ,6PSJ_1,1,6PSJ.A,A,A,PASS,
6Q2W,6Q2W_1,1,6Q2W.B,B,B,PASS,
6Q2W,6Q2W_1,1,6Q2W.A,A,A,PASS,
6Q6M,6Q6M_1,1,6Q6M.A,A,A,PASS,
6Q6O,6Q6O_1,1,6Q6O.A,A,A,PASS,
6Q7A,6Q7A_1,1,6Q7A.A,A,A,PASS,
6Q7H,6Q7H_1,1,6Q7H.A,A,A,PASS,
6QJ5,6QJ5_1,1,6QJ5.B,B,B,PASS,
6QJ5,6QJ5_1,1,6QJ5.A,A,A,PASS,
6R7A,6R7A_1,1,6R7A.A,A,A,PASS,
6R7J,6R7J_1,1,6R7J.A,A,A,PASS,
6R7K,6R7K_1,1,6R7K.A,A,A,PASS,
6S41,6S41_1,1,6S41.B,B,B,PASS,
6S41,6S41_1,1,6S41.A,A,A,PASS,
6S4N,6S4N_1,1,6S4N.D,D,C,PASS,
6S4N,6S4N_1,1,6S4N.C,C,B,PASS,
6S4N,6S4N_1,1,6S4N.B,B,A,PASS,
6S4N,6S4N_1,1,6S4N.A,A,D,PASS,
6S4T,6S4T_1,1,6S4T.A,A,A,PASS,
6S4U,6S4U_1,1,6S4U.C,C,C,PASS,
6S4U,6S4U_1,1,6S4U.B,B,B,PASS,
6S4U,6S4U_1,1,6S4U.A,A,A,PASS,
6S5K,6S5K_1,1,6S5K.A,A,A,PASS,
6SAL,6SAL_1,1,6SAL.A,A,A,PASS,
6SBO,6SBO_1,1,6SBO.B,B,B,PASS,
6SBO,6SBO_1,1,6SBO.A,A,A,PASS,
6SJM,6SJM_1,1,6SJM.A,A,A,PASS,
6SLZ,6SLZ_1,1,6SLZ.B,B,B,PASS,
6SLZ,6SLZ_1,1,6SLZ.A,A,A,PASS,
6SQ0,6SQ0_1,1,6SQ0.B,B,B,PASS,
6SQ0,6SQ0_1,1,6SQ0.A,A,A,PASS,
6SSQ,6SSQ_1,1,6SSQ.B,B,B,PASS,
6SSQ,6SSQ_1,1,6SSQ.A,A,A,PASS,
6STI,6STI_1,1,6STI.A,A,A,PASS,
6SUO,6SUO_1,1,6SUO.B,B,B,PASS,
6SUO,6SUO_1,1,6SUO.A,A,A,PASS,
6T1S,6T1S_1,1,6T1S.A,A,A,PASS,
6T1V,6T1V_1,1,6T1V.A,A,A,PASS,
6T4G,6T4G_1,1,6T4G.A,A,A,PASS,
6T4I,6T4I_1,1,6T4I.A,A,A,PASS,
6T4J,6T4J_1,1,6T4J.A,A,A,PASS,
6T4K,6T4K_1,1,6T4K.A,A,A,PASS,
6T4T,6T4T_1,1,6T4T.A,A,A,PASS,
6T4U,6T4U_1,1,6T4U.A,A,A,PASS,
6T4W,6T4W_1,1,6T4W.A,A,A,PASS,
6T4X,6T4X_1,1,6T4X.A,A,A,PASS,
6T4Y,6T4Y_1,1,6T4Y.A,A,A,PASS,
6T50,6T50_1,1,6T50.A,A,A,PASS,
6T6B,6T6B_1,1,6T6B.A,A,A,PASS,
6T9C,6T9C_1,1,6T9C.B,B,B,PASS,
6T9C,6T9C_1,1,6T9C.A,A,A,PASS,
6TDC,6TDC_1,1,6TDC.A,A,A,PASS,
6TFI,6TFI_1,1,6TFI.B,B,B,PASS,
6TFI,6TFI_1,1,6TFI.A,A,A,PASS,
6TJM,6TJM_2,2,6TJM.B,B,B,PASS,
6TL3,6TL3_2,2,6TL3.B,B,B,PASS,
6TLM,6TLM_1,1,6TLM.A,A,A,PASS,
6TLQ,6TLQ_1,1,6TLQ.A,A,A,PASS,
6TLT,6TLT_1,1,6TLT.A,A,A,PASS,
6TSG,6TSG_1,1,6TSG.A,A,A,PASS,
6U25,6U25_1,1,6U25.A,A,A,PASS,
6UCG,6UCG_1,1,6UCG.A,A,A,PASS,
6V87,6V87_1,1,6V87.B,B,B,PASS,
6V87,6V87_1,1,6V87.A,A,A,PASS,
6V8T,6V8T_1,1,6V8T.B,B,B,PASS,
6V8T,6V8T_1,1,6V8T.A,A,A,PASS,
6VC2,6VC2_1,1,6VC2.A,A,A,PASS,
6VGH,6VGH_1,1,6VGH.B,B,B,PASS,
6VGH,6VGH_1,1,6VGH.A,A,A,PASS,
6VIF,6VIF_1,1,6VIF.A,A,A,PASS,
6VJD,6VJD_1,1,6VJD.D,D,D,PASS,
6VJD,6VJD_1,1,6VJD.C,C,C,PASS,
6VJD,6VJD_1,1,6VJD.B,B,B,PASS,
6VJD,6VJD_1,1,6VJD.A,A,A,PASS,
6VPF,6VPF_1,1,6VPF.D,D,D,PASS,
6VPF,6VPF_1,1,6VPF.C,C,C,PASS,
6VPF,6VPF_1,1,6VPF.B,B,A,PASS,
6VPF,6VPF_1,1,6VPF.A,A,B,PASS,
6VQF,6VQF_1,1,6VQF.A,A,A,PASS,
6VSW,6VSW_1,1,6VSW.B,B,B,PASS,
6VSW,6VSW_1,1,6VSW.A,A,A,PASS,
6VZL,6VZL_1,1,6VZL.B,B,B,PASS,
6VZL,6VZL_1,1,6VZL.A,A,A,PASS,
6VZM,6VZM_1,1,6VZM.B,B,B,PASS,
6VZM,6VZM_1,1,6VZM.A,A,A,PASS,
6VZN,6VZN_1,1,6VZN.B,B,B,PASS,
6VZN,6VZN_1,1,6VZN.A,A,A,PASS,
6VZO,6VZO_1,1,6VZO.B,B,B,PASS,
6VZO,6VZO_1,1,6VZO.A,A,A,PASS,
6W9H,6W9H_1,1,6W9H.A,A,A,PASS,
6W9I,6W9I_1,1,6W9I.A,A,A,PASS,
6W9M,6W9M_2,2,6W9M.B,B,B,PASS,
6WMQ,6WMQ_1,1,6WMQ.B,B,B,PASS,
6WMQ,6WMQ_1,1,6WMQ.A,A,A,PASS,
6WMS,6WMS_1,1,6WMS.B,B,B,PASS,
6WMS,6WMS_1,1,6WMS.A,A,A,PASS,
6WOK,6WOK_1,1,6WOK.D,D,B,PASS,
6WOK,6WOK_1,1,6WOK.C,C,C,PASS,
6WOK,6WOK_1,1,6WOK.B,B,A,PASS,
6WOK,6WOK_1,1,6WOK.A,A,D,PASS,
6X6D,6X6D_1,1,6X6D.B,B,B,PASS,
6X6D,6X6D_1,1,6X6D.A,A,A,PASS,
6X6E,6X6E_1,1,6X6E.B,B,B,PASS,
6X6E,6X6E_1,1,6X6E.A,A,A,PASS,
6XAE,6XAE_1,1,6XAE.A,A,A,PASS,
6XFV,6XFV_1,1,6XFV.B,B,B,PASS,
6XFV,6XFV_1,1,6XFV.A,A,A,PASS,
6XP9,6XP9_1,1,6XP9.B,B,B,PASS,
6XP9,6XP9_1,1,6XP9.A,A,A,PASS,
6XWG,6XWG_3,3,6XWG.C,C,C,PASS,
6XWG,6XWG_4,4,6XWG.D,D,D,PASS,
6XWH,6XWH_3,3,6XWH.D,D,D,PASS,
6XWH,6XWH_3,3,6XWH.C,C,C,PASS,
6XXC,6XXC_2,2,6XXC.B,B,B,PASS,
6XY5,6XY5_2,2,6XY5.B,B,B,PASS,
6Y18,6Y18_2,2,6Y18.B,B,B,PASS,
6Y1D,6Y1D_2,2,6Y1D.B,B,B,PASS,
6Y3U,6Y3U_1,1,6Y3U.A,A,A,PASS,
6Y3W,6Y3W_2,2,6Y3W.B,B,B,PASS,
6Y58,6Y58_2,2,6Y58.B,B,P,PASS,
6YMO,6YMO_2,2,6YMO.D,D,D,PASS,
6YMO,6YMO_2,2,6YMO.C,C,C,PASS,
6YO8,6YO8_2,2,6YO8.H,H,H,PASS,
6YO8,6YO8_2,2,6YO8.G,G,G,PASS,
6YO8,6YO8_2,2,6YO8.F,F,F,PASS,
6YO8,6YO8_2,2,6YO8.E,E,E,PASS,
6YOS,6YOS_2,2,6YOS.C,C,C,PASS,
6ZLY,6ZLY_1,1,6ZLY.B,B,B,PASS,
6ZLY,6ZLY_1,1,6ZLY.A,A,A,PASS,
6ZOQ,6ZOQ_1,1,6ZOQ.B,B,B,PASS,
6ZOQ,6ZOQ_1,1,6ZOQ.A,A,A,PASS,
6ZOR,6ZOR_1,1,6ZOR.B,B,B,PASS,
6ZOR,6ZOR_1,1,6ZOR.A,A,A,PASS,
6ZOS,6ZOS_1,1,6ZOS.B,B,B,PASS,
6ZOS,6ZOS_1,1,6ZOS.A,A,A,PASS,
7A77,7A77_1,1,7A77.A,A,A,PASS,
7A78,7A78_1,1,7A78.A,A,A,PASS,
7A79,7A79_1,1,7A79.B,B,B,PASS,
7A79,7A79_1,1,7A79.A,A,A,PASS,
7A7H,7A7H_1,1,7A7H.A,A,A,PASS,
7AHJ,7AHJ_1,1,7AHJ.B,B,B,PASS,
7AHJ,7AHJ_1,1,7AHJ.A,A,A,PASS,
7AOS,7AOS_2,2,7AOS.B,B,B,PASS,
7APO,7APO_1,1,7APO.B,B,B,PASS,
7APO,7APO_1,1,7APO.A,A,A,PASS,
7AWC,7AWC_1,1,7AWC.A,A,A,PASS,
7AWD,7AWD_1,1,7AWD.A,A,A,PASS,
7AX8,7AX8_1,1,7AX8.A,A,A,PASS,
7AX9,7AX9_1,1,7AX9.A,A,A,PASS,
7AXA,7AXA_1,1,7AXA.A,A,A,PASS,
7AXB,7AXB_1,1,7AXB.A,A,A,PASS,
7AXC,7AXC_1,1,7AXC.A,A,A,PASS,
7AXD,7AXD_1,1,7AXD.A,A,A,PASS,
7AXE,7AXE_1,1,7AXE.A,A,A,PASS,
7AXF,7AXF_1,1,7AXF.A,A,A,PASS,
7AXG,7AXG_1,1,7AXG.A,A,A,PASS,
7AXH,7AXH_1,1,7AXH.A,A,A,PASS,
7AXI,7AXI_1,1,7AXI.A,A,A,PASS,
7AXJ,7AXJ_1,1,7AXJ.A,A,A,PASS,
7AXK,7AXK_1,1,7AXK.A,A,A,PASS,
7AXL,7AXL_1,1,7AXL.A,A,A,PASS,
7B88,7B88_1,1,7B88.A,A,A,PASS,
7B9M,7B9M_2,2,7B9M.B,B,B,PASS,
7B9O,7B9O_1,1,7B9O.A,A,A,PASS,
7B9R,7B9R_2,2,7B9R.B,B,B,PASS,
7B9T,7B9T_2,2,7B9T.B,B,B,PASS,
7BA3,7BA3_2,2,7BA3.B,B,B,PASS,
7BA5,7BA5_2,2,7BA5.B,B,B,PASS,
7BA6,7BA6_2,2,7BA6.B,B,B,PASS,
7BA7,7BA7_2,2,7BA7.B,B,B,PASS,
7BA8,7BA8_2,2,7BA8.B,B,B,PASS,
7BA9,7BA9_2,2,7BA9.B,B,B,PASS,
7BAA,7BAA_2,2,7BAA.B,B,B,PASS,
7BAB,7BAB_2,2,7BAB.B,B,B,PASS,
7BK4,7BK4_1,1,7BK4.C,C,C,PASS,
7BK4,7BK4_1,1,7BK4.A,A,A,PASS,
7BPY,7BPY_1,1,7BPY.C,C,C,PASS,
7BPY,7BPY_1,1,7BPY.A,A,A,PASS,
7BPZ,7BPZ_1,1,7BPZ.C,C,C,PASS,
7BPZ,7BPZ_1,1,7BPZ.A,A,A,PASS,
7BQ0,7BQ0_1,1,7BQ0.C,C,C,PASS,
7BQ0,7BQ0_1,1,7BQ0.A,A,A,PASS,
7BQ1,7BQ1_1,1,7BQ1.A,A,A,PASS,
7BQ2,7BQ2_1,1,7BQ2.A,A,A,PASS,
7BQ3,7BQ3_1,1,7BQ3.A,A,A,PASS,
7BQ4,7BQ4_1,1,7BQ4.A,A,A,PASS,
7C6Q,7C6Q_1,1,7C6Q.A,A,A,PASS,
7CFO,7CFO_1,1,7CFO.D,D,D,PASS,
7CFO,7CFO_1,1,7CFO.C,C,C,PASS,
7CFO,7CFO_1,1,7CFO.B,B,B,PASS,
7CFO,7CFO_1,1,7CFO.A,A,A,PASS,
7CXE,7CXE_1,1,7CXE.B,B,B,PASS,
7CXE,7CXE_1,1,7CXE.A,A,A,PASS,
7CXF,7CXF_1,1,7CXF.A,A,A,PASS,
7CXG,7CXG_1,1,7CXG.B,B,B,PASS,
7CXG,7CXG_1,1,7CXG.A,A,A,PASS,
7CXH,7CXH_1,1,7CXH.A,A,A,PASS,
7CXI,7CXI_1,1,7CXI.A,A,A,PASS,
7CXJ,7CXJ_1,1,7CXJ.A,A,A,PASS,
7CXK,7CXK_1,1,7CXK.A,A,A,PASS,
7CXL,7CXL_1,1,7CXL.A,A,A,PASS,
7D42,7D42_1,1,7D42.A,A,A,PASS,
7E0A,7E0A_1,1,7E0A.A,A,A,PASS,
7E2E,7E2E_1,1,7E2E.C,C,B,PASS,
7E2E,7E2E_1,1,7E2E.A,A,A,PASS,
7E2O,7E2O_1,1,7E2O.B,B,B,PASS,
7E2O,7E2O_1,1,7E2O.A,A,A,PASS,
7E3M,7E3M_1,1,7E3M.A,A,A,PASS,
7E5F,7E5F_1,1,7E5F.A,A,A,PASS,
7E5G,7E5G_1,1,7E5G.A,A,A,PASS,
7E5H,7E5H_1,1,7E5H.A,A,A,PASS,
7E5I,7E5I_1,1,7E5I.A,A,A,PASS,
7EFQ,7EFQ_1,1,7EFQ.B,B,B,PASS,
7EFQ,7EFQ_1,1,7EFQ.A,A,A,PASS,
7F80,7F80_1,1,7F80.B,B,B,PASS,
7F80,7F80_1,1,7F80.A,A,A,PASS,
7JH2,7JH2_1,1,7JH2.B,B,B,PASS,
7JH2,7JH2_1,1,7JH2.A,A,A,PASS,
7JHD,7JHD_1,1,7JHD.B,B,B,PASS,
7JHD,7JHD_1,1,7JHD.A,A,A,PASS,
7JQG,7JQG_1,1,7JQG.B,B,B,PASS,
7JQG,7JQG_1,1,7JQG.A,A,A,PASS,
7JTM,7JTM_1,1,7JTM.A,A,A,PASS,
7JTW,7JTW_1,1,7JTW.A,A,A,PASS,
7JYD,7JYD_1,1,7JYD.A,A,A,PASS,
7JYE,7JYE_1,1,7JYE.A,A,A,PASS,
7JYM,7JYM_1,1,7JYM.A,A,A,PASS,
7KBS,7KBS_1,1,7KBS.B,B,B,PASS,
7KBS,7KBS_1,1,7KBS.A,A,A,PASS,
7KCO,7KCO_1,1,7KCO.B,B,B,PASS,
7KCO,7KCO_1,1,7KCO.A,A,A,PASS,
7KHT,7KHT_1,1,7KHT.A,A,A,PASS,
7KQJ,7KQJ_1,1,7KQJ.A,A,A,PASS,
7KRJ,7KRJ_3,3,7KRJ.D,D,D,PASS,
7KW7,7KW7_4,4,7KW7.F,F,F,PASS,
7KXD,7KXD_1,1,7KXD.A,A,A,PASS,
7KXE,7KXE_1,1,7KXE.A,A,A,PASS,
7KXF,7KXF_1,1,7KXF.A,A,A,PASS,
7LOT,7LOT_1,1,7LOT.B,B,B,PASS,
7LOT,7LOT_1,1,7LOT.A,A,A,PASS,
7LUK,7LUK_1,1,7LUK.A,A,A,PASS,
7MSA,7MSA_1,1,7MSA.D,D,B,PASS,
7MSA,7MSA_1,1,7MSA.C,C,C,PASS,
7MSA,7MSA_1,1,7MSA.B,B,A,PASS,
7MSA,7MSA_1,1,7MSA.A,A,D,PASS,
7N2A,7N2A_1,1,7N2A.A,A,A,PASS,
7N9O,7N9O_1,1,7N9O.D,D,D,PASS,
7N9O,7N9O_1,1,7N9O.C,C,C,PASS,
7N9O,7N9O_1,1,7N9O.B,B,B,PASS,
7N9O,7N9O_1,1,7N9O.A,A,A,PASS,
7NDO,7NDO_1,1,7NDO.B,B,B,PASS,
7NDO,7NDO_1,1,7NDO.A,A,A,PASS,
7NEC,7NEC_1,1,7NEC.A,A,A,PASS,
7NEL,7NEL_1,1,7NEL.B,B,B,PASS,
7NEL,7NEL_1,1,7NEL.A,A,A,PASS,
7NFB,7NFB_1,1,7NFB.B,B,B,PASS,
7NFB,7NFB_1,1,7NFB.A,A,A,PASS,
7NFW,7NFW_2,2,7NFW.B,B,B,PASS,
7NIZ,7NIZ_2,2,7NIZ.B,B,B,PASS,
7NKE,7NKE_1,1,7NKE.C,C,C,PASS,
7NKE,7NKE_1,1,7NKE.A,A,A,PASS,
7NP5,7NP5_1,1,7NP5.A,A,A,PASS,
7NP6,7NP6_1,1,7NP6.A,A,A,PASS,
7NPC,7NPC_1,1,7NPC.A,A,A,PASS,
7OFI,7OFI_1,1,7OFI.A,A,A,PASS,
7OFK,7OFK_1,1,7OFK.A,A,A,PASS,
7OPW,7OPW_2,2,7OPW.B,B,B,PASS,
7OQ7,7OQ7_2,2,7OQ7.B,B,B,PASS,
7OQ8,7OQ8_2,2,7OQ8.B,B,B,PASS,
7P4E,7P4E_1,1,7P4E.A,A,A,PASS,
7PRV,7PRV_1,1,7PRV.B,B,B,PASS,
7PRV,7PRV_1,1,7PRV.A,A,A,PASS,
7PRW,7PRW_1,1,7PRW.B,B,B,PASS,
7PRW,7PRW_1,1,7PRW.A,A,A,PASS,
7PRX,7PRX_1,1,7PRX.A,A,A,PASS,
7PWT,7PWT_2,2,7PWT.B,B,B,PASS,
7PWZ,7PWZ_2,2,7PWZ.B,B,B,PASS,
7QAA,7QAA_2,2,7QAA.B,B,B,PASS,
7QB1,7QB1_1,1,7QB1.B,B,BBB,PASS,
7QB1,7QB1_1,1,7QB1.A,A,AAA,PASS,
7QDT,7QDT_1,1,7QDT.A,A,A,PASS,
7QP4,7QP4_1,1,7QP4.B,B,B,PASS,
7QP4,7QP4_1,1,7QP4.A,A,A,PASS,
7QP4,7QP4_2,2,7QP4.C,C,P,PASS,
7QPP,7QPP_1,1,7QPP.A,A,A,PASS,
7QVJ,7QVJ_1,1,7QVJ.B,B,B,PASS,
7QVJ,7QVJ_1,1,7QVJ.A,A,A,PASS,
7QVL,7QVL_1,1,7QVL.B,B,B,PASS,
7QVL,7QVL_1,1,7QVL.A,A,A,PASS,
7R62,7R62_1,1,7R62.A,A,A,PASS,
7RIO,7RIO_1,1,7RIO.A,A,A,PASS,
7RIU,7RIU_1,1,7RIU.A,A,A,PASS,
7RIV,7RIV_1,1,7RIV.A,A,A,PASS,
7RKE,7RKE_1,1,7RKE.B,B,B,PASS,
7RKE,7RKE_1,1,7RKE.A,A,A,PASS,
7RLE,7RLE_1,1,7RLE.C,C,C,PASS,
7RLE,7RLE_1,1,7RLE.A,A,A,PASS,
7RNM,7RNM_1,1,7RNM.B,B,B,PASS,
7RNM,7RNM_1,1,7RNM.A,A,A,PASS,
7RRX,7RRX_1,1,7RRX.D,D,D,PASS,
7RRX,7RRX_1,1,7RRX.C,C,C,PASS,
7RRX,7RRX_1,1,7RRX.B,B,B,PASS,
7RRX,7RRX_1,1,7RRX.A,A,A,PASS,
7RRY,7RRY_1,1,7RRY.D,D,D,PASS,
7RRY,7RRY_1,1,7RRY.C,C,C,PASS,
7RRY,7RRY_1,1,7RRY.B,B,B,PASS,
7RRY,7RRY_1,1,7RRY.A,A,A,PASS,
7RRZ,7RRZ_1,1,7RRZ.D,D,D,PASS,
7RRZ,7RRZ_1,1,7RRZ.C,C,C,PASS,
7RRZ,7RRZ_1,1,7RRZ.B,B,B,PASS,
7RRZ,7RRZ_1,1,7RRZ.A,A,A,PASS,
7RS0,7RS0_1,1,7RS0.D,D,D,PASS,
7RS0,7RS0_1,1,7RS0.C,C,C,PASS,
7RS0,7RS0_1,1,7RS0.B,B,B,PASS,
7RS0,7RS0_1,1,7RS0.A,A,A,PASS,
7RS1,7RS1_1,1,7RS1.D,D,D,PASS,
7RS1,7RS1_1,1,7RS1.C,C,C,PASS,
7RS1,7RS1_1,1,7RS1.B,B,B,PASS,
7RS1,7RS1_1,1,7RS1.A,A,A,PASS,
7RS2,7RS2_1,1,7RS2.D,D,D,PASS,
7RS2,7RS2_1,1,7RS2.C,C,C,PASS,
7RS2,7RS2_1,1,7RS2.B,B,B,PASS,
7RS2,7RS2_1,1,7RS2.A,A,A,PASS,
7RS3,7RS3_1,1,7RS3.D,D,D,PASS,
7RS3,7RS3_1,1,7RS3.C,C,C,PASS,
7RS3,7RS3_1,1,7RS3.B,B,B,PASS,
7RS3,7RS3_1,1,7RS3.A,A,A,PASS,
7RS4,7RS4_1,1,7RS4.D,D,D,PASS,
7RS4,7RS4_1,1,7RS4.C,C,C,PASS,
7RS4,7RS4_1,1,7RS4.B,B,B,PASS,
7RS4,7RS4_1,1,7RS4.A,A,A,PASS,
7RS7,7RS7_1,1,7RS7.D,D,D,PASS,
7RS7,7RS7_1,1,7RS7.C,C,C,PASS,
7RS7,7RS7_1,1,7RS7.B,B,B,PASS,
7RS7,7RS7_1,1,7RS7.A,A,A,PASS,
7RS8,7RS8_1,1,7RS8.C,C,C,PASS,
7RS8,7RS8_1,1,7RS8.B,B,B,PASS,
7RS8,7RS8_1,1,7RS8.A,A,A,PASS,
7RS8,7RS8_2,2,7RS8.D,D,D,PASS,
7RS9,7RS9_1,1,7RS9.D,D,D,PASS,
7RS9,7RS9_1,1,7RS9.C,C,C,PASS,
7RS9,7RS9_1,1,7RS9.B,B,B,PASS,
7RS9,7RS9_1,1,7RS9.A,A,A,PASS,
7SFO,7SFO_1,1,7SFO.B,B,B,PASS,
7SFO,7SFO_1,1,7SFO.A,A,A,PASS,
7SQA,7SQA_1,1,7SQA.B,B,B,PASS,
7SQA,7SQA_1,1,7SQA.A,A,A,PASS,
7SQB,7SQB_1,1,7SQB.A,A,A,PASS,
7T2X,7T2X_1,1,7T2X.B,B,B,PASS,
7T2X,7T2X_1,1,7T2X.A,A,A,PASS,
7TE7,7TE7_1,1,7TE7.A,A,A,PASS,
7TRB,7TRB_1,1,7TRB.B,B,B,PASS,
7TRB,7TRB_1,1,7TRB.A,A,A,PASS,
7TT8,7TT8_1,1,7TT8.A,A,A,PASS,
7UJ7,7UJ7_1,1,7UJ7.D,D,C,PASS,
7UJ7,7UJ7_1,1,7UJ7.C,C,A,PASS,
7UJ7,7UJ7_1,1,7UJ7.B,B,B,PASS,
7UJ7,7UJ7_1,1,7UJ7.A,A,D,PASS,
7UJ8,7UJ8_1,1,7UJ8.B,B,A,PASS,
7UJ8,7UJ8_1,1,7UJ8.A,A,B,PASS,
7UJC,7UJC_1,1,7UJC.B,B,B,PASS,
7UJC,7UJC_1,1,7UJC.A,A,A,PASS,
7UJF,7UJF_1,1,7UJF.D,D,D,PASS,
7UJF,7UJF_1,1,7UJF.C,C,C,PASS,
7UJF,7UJF_1,1,7UJF.B,B,A,PASS,
7UJF,7UJF_1,1,7UJF.A,A,B,PASS,
7UJM,7UJM_1,1,7UJM.D,D,D,PASS,
7UJM,7UJM_1,1,7UJM.C,C,C,PASS,
7UJM,7UJM_1,1,7UJM.B,B,A,PASS,
7UJM,7UJM_1,1,7UJM.A,A,B,PASS,
7UJO,7UJO_1,1,7UJO.D,D,A,PASS,
7UJO,7UJO_1,1,7UJO.C,C,C,PASS,
