polymer_entity_id,pdb_id,entity_id,mapped_database_name,mapped_uniprot_accession,alignment_regions_json,query_project_uniprot,is_project_receptor_accession,is_query_receptor_accession,duplicate_mapping_for_same_accession,aligned_region_count,reference_intervals_overlap,entity_intervals_overlap,computed_reference_sequence_coverage,computed_entity_sequence_coverage
3VHW_1,3VHW,1,UniProt,P11473,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":263,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,0.984791
3VHV_1,3VHV,1,UniProt,P08235,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":727,""length"":258,""entity_end_seq_id"":260,""ref_end_seq_id"":984}]",P08235,True,True,False,1,False,False,0.262195,0.992308
3VHU_1,3VHU,1,UniProt,P08235,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":712,""length"":273,""entity_end_seq_id"":294,""ref_end_seq_id"":984}]",P08235,True,True,False,1,False,False,0.277439,0.928571
3V9Y_1,3V9Y,1,UniProt,P37231,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":283,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.961131
3V9V_1,3V9V,1,UniProt,P37231,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":283,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.961131
3V9T_1,3V9T,1,UniProt,P37231,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":283,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.961131
3V4A_2,3V4A,2,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":21,""length"":11,""entity_end_seq_id"":11,""ref_end_seq_id"":31}]",P10275,True,True,False,1,False,False,0.011957,1.0
3V4A_1,3V4A,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":672,""length"":249,""entity_end_seq_id"":249,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.270652,1.0
3V49_2,3V49,2,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":21,""length"":11,""entity_end_seq_id"":11,""ref_end_seq_id"":31}]",P10275,True,True,False,1,False,False,0.011957,1.0
3V49_1,3V49,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":655,""length"":266,""entity_end_seq_id"":266,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.28913,1.0
3V3Q_1,3V3Q,1,UniProt,P22736,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":351,""length"":248,""entity_end_seq_id"":249,""ref_end_seq_id"":598}]",P22736,True,True,False,1,False,False,0.414716,0.964981
3V3E_1,3V3E,1,UniProt,P22736,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":351,""length"":248,""entity_end_seq_id"":249,""ref_end_seq_id"":598}]",P22736,True,True,False,1,False,False,0.414716,0.964981
3UVV_2,3UVV,2,UniProt,P19793,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":225,""length"":238,""entity_end_seq_id"":242,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.515152,0.97541
3UUD_2,3UUD,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":302,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":552}]",P03372,True,True,False,1,False,False,0.421849,1.0
3UUD_1,3UUD,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":302,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":552}]",P03372,True,True,False,1,False,False,0.421849,1.0
3UUC_1,3UUC,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":302,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":552}]",P03372,True,True,False,1,False,False,0.421849,1.0
3UUA_2,3UUA,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":302,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":552}]",P03372,True,True,False,1,False,False,0.421849,1.0
3UUA_1,3UUA,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":302,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":552}]",P03372,True,True,False,1,False,False,0.421849,1.0
3UU7_2,3UU7,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":302,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":552}]",P03372,True,True,False,1,False,False,0.421849,1.0
3UU7_1,3UU7,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":302,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":552}]",P03372,True,True,False,1,False,False,0.421849,1.0
3U9Q_1,3U9Q,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":236,""length"":269,""entity_end_seq_id"":269,""ref_end_seq_id"":504}]",P37231,True,True,False,1,False,False,0.532673,1.0
3TY0_1,3TY0,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
3TX7_2,3TX7,2,UniProt,O00482,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":191,""length"":351,""entity_end_seq_id"":352,""ref_end_seq_id"":541}]",O00482,True,True,False,1,False,False,0.648799,0.997159
3TKM_1,3TKM,1,UniProt,Q03181,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":171,""length"":271,""entity_end_seq_id"":275,""ref_end_seq_id"":441}]",Q03181,True,True,False,1,False,False,0.614512,0.985455
3TKC_1,3TKC,1,UniProt,P11473,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":259,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,1.0
3T03_1,3T03,1,UniProt,P37231,"[{""entity_beg_seq_id"":13,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":284,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.957746
3SZ1_1,3SZ1,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":232,""length"":274,""entity_end_seq_id"":278,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.542574,0.985612
3SP9_1,3SP9,1,UniProt,Q03181,"[{""entity_beg_seq_id"":13,""ref_beg_seq_id"":173,""length"":269,""entity_end_seq_id"":281,""ref_end_seq_id"":441}]",Q03181,True,True,False,1,False,False,0.609977,0.957295
3SP6_1,3SP6,1,UniProt,Q07869,"[{""entity_beg_seq_id"":13,""ref_beg_seq_id"":196,""length"":273,""entity_end_seq_id"":285,""ref_end_seq_id"":468}]",Q07869,True,True,False,1,False,False,0.583333,0.957895
3S9S_1,3S9S,1,UniProt,P37231,"[{""entity_beg_seq_id"":13,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":284,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.957746
3RVF_1,3RVF,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":257,""length"":230,""entity_end_seq_id"":232,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.473251,0.991379
3RUU_1,3RUU,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":229,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,1.0
3RUT_1,3RUT,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":229,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,1.0
3RLL_1,3RLL,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":672,""length"":247,""entity_end_seq_id"":247,""ref_end_seq_id"":918}]",P10275,True,True,False,1,False,False,0.268478,1.0
3RLJ_1,3RLJ,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":672,""length"":247,""entity_end_seq_id"":247,""ref_end_seq_id"":918}]",P10275,True,True,False,1,False,False,0.268478,1.0
3R8I_1,3R8I,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":223,""length"":283,""entity_end_seq_id"":287,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.560396,0.986063
3R8D_1,3R8D,1,UniProt,O75469,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":130,""length"":305,""entity_end_seq_id"":316,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.702765,0.96519
3R8A_1,3R8A,1,UniProt,P37231,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":235,""length"":271,""entity_end_seq_id"":282,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.536634,0.960993
3R5N_1,3R5N,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":232,""length"":274,""entity_end_seq_id"":274,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.542574,1.0
3R5M_1,3R5M,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,1.0
3R2A_1,3R2A,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,1.0
3R29_1,3R29,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,1.0
3QT0_1,3QT0,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":235,""length"":271,""entity_end_seq_id"":271,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.536634,1.0
3Q95_2,3Q95,2,UniProt,P03372,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":298,""length"":257,""entity_end_seq_id"":260,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.431933,0.988462
3Q95_1,3Q95,1,UniProt,P03372,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":298,""length"":257,""entity_end_seq_id"":260,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.431933,0.988462
3PRG_1,3PRG,1,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":229,""length"":277,""entity_end_seq_id"":278,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.548515,0.996403
3PO9_1,3PO9,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":224,""length"":282,""entity_end_seq_id"":286,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.558416,0.986014
3PLZ_1,3PLZ,1,UniProt,O00482,"[{""entity_beg_seq_id"":16,""ref_beg_seq_id"":300,""length"":242,""entity_end_seq_id"":257,""ref_end_seq_id"":541}]",O00482,True,True,False,1,False,False,0.44732,0.941634
3PEQ_1,3PEQ,1,UniProt,Q03181,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":171,""length"":271,""entity_end_seq_id"":271,""ref_end_seq_id"":441}]",Q03181,True,True,False,1,False,False,0.614512,1.0
3PCU_1,3PCU,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":229,""length"":230,""entity_end_seq_id"":230,""ref_end_seq_id"":458}]",P19793,True,True,False,1,False,False,0.497835,1.0
3PBA_1,3PBA,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":224,""length"":282,""entity_end_seq_id"":286,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.558416,0.986014
3P8X_1,3P8X,1,UniProt,P11473,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":118,""length"":47,""entity_end_seq_id"":68,""ref_end_seq_id"":164},{""entity_beg_seq_id"":70,""ref_beg_seq_id"":217,""length"":211,""entity_end_seq_id"":280,""ref_end_seq_id"":427}]",P11473,True,True,False,2,False,False,0.604215,0.921429
3P89_1,3P89,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":229,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,1.0
3P88_1,3P88,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":229,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,1.0
3P0U_1,3P0U,1,UniProt,P49116,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":348,""length"":249,""entity_end_seq_id"":249,""ref_end_seq_id"":596}]",P49116,True,True,False,1,False,False,0.417785,1.0
3OZJ_1,3OZJ,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":225,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.515152,1.0
3OZ0_1,3OZ0,1,UniProt,Q03181,"[{""entity_beg_seq_id"":9,""ref_beg_seq_id"":165,""length"":277,""entity_end_seq_id"":285,""ref_end_seq_id"":441}]",Q03181,True,True,False,1,False,False,0.628118,0.97193
3OSW_1,3OSW,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":224,""length"":281,""entity_end_seq_id"":285,""ref_end_seq_id"":504}]",P37231,True,True,False,1,False,False,0.556436,0.985965
3OSI_1,3OSI,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":224,""length"":281,""entity_end_seq_id"":285,""ref_end_seq_id"":504}]",P37231,True,True,False,1,False,False,0.556436,0.985965
3OSA_1,3OSA,1,UniProt,P03372,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":299,""length"":255,""entity_end_seq_id"":258,""ref_end_seq_id"":553}]",P03372,True,True,False,1,False,False,0.428571,0.988372
3OS9_1,3OS9,1,UniProt,P03372,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":299,""length"":255,""entity_end_seq_id"":258,""ref_end_seq_id"":553}]",P03372,True,True,False,1,False,False,0.428571,0.988372
3OS8_2,3OS8,2,UniProt,P03372,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":299,""length"":255,""entity_end_seq_id"":258,""ref_end_seq_id"":553}]",P03372,True,True,False,1,False,False,0.428571,0.988372
3OS8_1,3OS8,1,UniProt,P03372,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":299,""length"":255,""entity_end_seq_id"":258,""ref_end_seq_id"":553}]",P03372,True,True,False,1,False,False,0.428571,0.988372
3OOK_1,3OOK,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":233,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,0.982833
3OOF_1,3OOF,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":233,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,0.982833
3OMQ_1,3OMQ,1,UniProt,Q92731,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,1.0
3OMP_1,3OMP,1,UniProt,Q92731,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,1.0
3OMO_1,3OMO,1,UniProt,Q92731,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,1.0
3OMM_1,3OMM,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":233,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,0.982833
3OMK_1,3OMK,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":233,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,0.982833
3OLS_1,3OLS,1,UniProt,Q92731,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,1.0
3OLL_1,3OLL,1,UniProt,Q92731,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":261,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.45283,1.0
3OLF_1,3OLF,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":233,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,0.982833
3OKI_1,3OKI,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":233,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,0.982833
3OKH_1,3OKH,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":233,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,0.982833
3OGT_1,3OGT,1,UniProt,P11473,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":259,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,1.0
3OAP_1,3OAP,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":228,""length"":231,""entity_end_seq_id"":231,""ref_end_seq_id"":458}]",P19793,True,True,False,1,False,False,0.5,1.0
3NSQ_1,3NSQ,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,1.0
3NSP_1,3NSP,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,1.0
3NOA_1,3NOA,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":235,""length"":271,""entity_end_seq_id"":271,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.536634,1.0
3N00_1,3N00,1,UniProt,P20393,"[{""entity_beg_seq_id"":11,""ref_beg_seq_id"":281,""length"":235,""entity_end_seq_id"":245,""ref_end_seq_id"":515}]",P20393,True,True,False,1,False,False,0.382736,0.959184
3M7R_1,3M7R,1,UniProt,P11473,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":120,""length"":253,""entity_end_seq_id"":253,""ref_end_seq_id"":372}]",P11473,True,True,False,1,False,False,0.592506,1.0
3LMP_1,3LMP,1,UniProt,P37231,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":283,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.961131
3LBD_1,3LBD,1,UniProt,P13631,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":178,""length"":246,""entity_end_seq_id"":267,""ref_end_seq_id"":423}]",P13631,True,True,False,1,False,False,0.54185,0.921348
3L3Z_1,3L3Z,1,UniProt,P10275,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":671,""length"":249,""entity_end_seq_id"":250,""ref_end_seq_id"":919}]",P10275,True,True,False,1,False,False,0.270652,0.996
3L3X_1,3L3X,1,UniProt,P10275,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":671,""length"":249,""entity_end_seq_id"":250,""ref_end_seq_id"":919}]",P10275,True,True,False,1,False,False,0.270652,0.996
3L1B_1,3L1B,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":233,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,0.982833
3L0L_1,3L0L,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":260,""length"":248,""entity_end_seq_id"":248,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.478764,1.0
3L0J_1,3L0J,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":243,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,1.0
3L0E_1,3L0E,1,UniProt,P55055,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":212,""length"":249,""entity_end_seq_id"":253,""ref_end_seq_id"":460}]",P55055,True,True,False,1,False,False,0.541304,0.98419
3L03_1,3L03,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":298,""length"":253,""entity_end_seq_id"":253,""ref_end_seq_id"":550}]",P03372,True,True,False,1,False,False,0.42521,1.0
3KYT_1,3KYT,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":243,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,1.0
3KWY_1,3KWY,1,UniProt,P19793,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":244,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,0.983607
3KPZ_1,3KPZ,1,UniProt,P11473,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":259,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,1.0
3KMZ_1,3KMZ,1,UniProt,P10276,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":176,""length"":246,""entity_end_seq_id"":266,""ref_end_seq_id"":421}]",P10276,True,True,False,1,False,False,0.532468,0.924812
3KMR_1,3KMR,1,UniProt,P10276,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":176,""length"":246,""entity_end_seq_id"":266,""ref_end_seq_id"":421}]",P10276,True,True,False,1,False,False,0.532468,0.924812
3KMG_1,3KMG,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":272,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,1.0
3KFC_1,3KFC,1,UniProt,P55055,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":212,""length"":249,""entity_end_seq_id"":253,""ref_end_seq_id"":460}]",P55055,True,True,False,1,False,False,0.541304,0.98419
3KDU_1,3KDU,1,UniProt,Q07869,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":196,""length"":273,""entity_end_seq_id"":277,""ref_end_seq_id"":468}]",Q07869,True,True,False,1,False,False,0.583333,0.98556
3KDT_1,3KDT,1,UniProt,Q07869,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":196,""length"":273,""entity_end_seq_id"":277,""ref_end_seq_id"":468}]",Q07869,True,True,False,1,False,False,0.583333,0.98556
3KBA_1,3KBA,1,UniProt,P06401,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":681,""length"":253,""entity_end_seq_id"":253,""ref_end_seq_id"":933}]",P06401,True,True,False,1,False,False,0.271168,1.0
3K8S_1,3K8S,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":272,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,1.0
3K6P_1,3K6P,1,UniProt,P11474,"[{""entity_beg_seq_id"":18,""ref_beg_seq_id"":193,""length"":231,""entity_end_seq_id"":248,""ref_end_seq_id"":423}]",P11474,True,True,False,1,False,False,0.546099,0.931452
3K23_1,3K23,1,UniProt,P04150,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":521,""length"":257,""entity_end_seq_id"":259,""ref_end_seq_id"":777}]",P04150,True,True,False,1,False,False,0.330759,0.992278
3K22_1,3K22,1,UniProt,P04150,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":521,""length"":257,""entity_end_seq_id"":259,""ref_end_seq_id"":777}]",P04150,True,True,False,1,False,False,0.330759,0.992278
3JZC_1,3JZC,1,UniProt,P10828,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":202,""length"":260,""entity_end_seq_id"":263,""ref_end_seq_id"":461}]",P10828,True,True,False,1,False,False,0.563991,0.988593
3JZB_1,3JZB,1,UniProt,P10827,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":148,""length"":223,""entity_end_seq_id"":227,""ref_end_seq_id"":370}]",P10827,True,True,False,1,False,False,0.455102,0.835206
3IPU_1,3IPU,1,UniProt,Q13133,"[{""entity_beg_seq_id"":18,""ref_beg_seq_id"":182,""length"":266,""entity_end_seq_id"":283,""ref_end_seq_id"":447}]",Q13133,True,True,False,1,False,False,0.595078,0.939929
3IPS_1,3IPS,1,UniProt,Q13133,"[{""entity_beg_seq_id"":18,""ref_beg_seq_id"":182,""length"":266,""entity_end_seq_id"":283,""ref_end_seq_id"":447}]",Q13133,True,True,False,1,False,False,0.595078,0.939929
3IPQ_1,3IPQ,1,UniProt,Q13133,"[{""entity_beg_seq_id"":18,""ref_beg_seq_id"":182,""length"":266,""entity_end_seq_id"":283,""ref_end_seq_id"":447}]",Q13133,True,True,False,1,False,False,0.595078,0.939929
