pdb_id,polymer_entity_id,entity_id,instance_id,label_asym_id,auth_asym_id,instance_metadata_status,instance_metadata_notes,uniprot_id,experimental_methods,resolution_combined_min,resolution_combined_max,r_free_min,r_free_max,lbd_start,lbd_end,mapped_lbd_residues,lbd_mapping_coverage,lbd_mapping_category,taxonomy_audit_status,multi_uniprot_entity,nr_code,common_name,group
2Z4B,2Z4B_1,1,2Z4B.B,B,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.34,2.34,0.253,0.253,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
2Z4B,2Z4B_1,1,2Z4B.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.34,2.34,0.253,0.253,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
2Z4J,2Z4J_1,1,2Z4J.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.234,0.234,669,900,229,0.987069,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
2Z4J,2Z4J_2,2,2Z4J.B,B,B,PASS,,Q15466,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.234,0.234,16,257,10,0.041322,TRACE_LBD,,False,NR0B2,SHP,Orphan receptors
2ZAS,2ZAS_1,1,2ZAS.A,A,A,PASS,,P62508,"[""X-RAY DIFFRACTION""]",2.0,2.0,0.23676,0.23676,233,457,225,1.0,NEAR_COMPLETE_LBD,,False,NR3B3,ERRγ,Nutritional sensors
2ZBS,2ZBS_1,1,2ZBS.A,A,A,PASS,,P62508,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.24443,0.24443,233,457,225,1.0,NEAR_COMPLETE_LBD,,False,NR3B3,ERRγ,Nutritional sensors
2ZK0,2ZK0_1,1,2ZK0.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.36,2.36,0.313,0.313,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK0,2ZK0_1,1,2ZK0.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.36,2.36,0.313,0.313,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK1,2ZK1_1,1,2ZK1.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.61,2.61,0.307,0.307,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK1,2ZK1_1,1,2ZK1.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.61,2.61,0.307,0.307,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK2,2ZK2_1,1,2ZK2.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.26,2.26,0.299,0.299,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK2,2ZK2_1,1,2ZK2.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.26,2.26,0.299,0.299,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK3,2ZK3_1,1,2ZK3.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.58,2.58,0.299,0.299,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK3,2ZK3_1,1,2ZK3.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.58,2.58,0.299,0.299,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK4,2ZK4_1,1,2ZK4.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.57,2.57,0.306,0.306,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK4,2ZK4_1,1,2ZK4.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.57,2.57,0.306,0.306,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK5,2ZK5_1,1,2ZK5.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.45,2.45,0.306,0.306,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK5,2ZK5_1,1,2ZK5.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.45,2.45,0.306,0.306,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK6,2ZK6_1,1,2ZK6.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.41,2.41,0.299,0.299,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZK6,2ZK6_1,1,2ZK6.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.41,2.41,0.299,0.299,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZKC,2ZKC_1,1,2ZKC.A,A,A,PASS,,P62508,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.23362,0.23362,233,457,225,1.0,NEAR_COMPLETE_LBD,,False,NR3B3,ERRγ,Nutritional sensors
2ZNN,2ZNN_1,1,2ZNN.A,A,A,PASS,,Q07869,"[""X-RAY DIFFRACTION""]",2.01,2.01,0.253,0.253,239,466,228,1.0,NEAR_COMPLETE_LBD,,False,NR1C1,PPARα,Nutritional sensors
2ZNO,2ZNO_1,1,2ZNO.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.286,0.286,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZNO,2ZNO_1,1,2ZNO.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.286,0.286,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZNP,2ZNP_1,1,2ZNP.B,B,B,PASS,,Q03181,"[""X-RAY DIFFRACTION""]",3.0,3.0,0.288,0.288,211,439,229,1.0,NEAR_COMPLETE_LBD,,False,NR1C2,PPARδ,Nutritional sensors
2ZNP,2ZNP_1,1,2ZNP.A,A,A,PASS,,Q03181,"[""X-RAY DIFFRACTION""]",3.0,3.0,0.288,0.288,211,439,229,1.0,NEAR_COMPLETE_LBD,,False,NR1C2,PPARδ,Nutritional sensors
2ZNQ,2ZNQ_1,1,2ZNQ.B,B,B,PASS,,Q03181,"[""X-RAY DIFFRACTION""]",2.65,2.65,0.276,0.276,211,439,229,1.0,NEAR_COMPLETE_LBD,,False,NR1C2,PPARδ,Nutritional sensors
2ZNQ,2ZNQ_1,1,2ZNQ.A,A,A,PASS,,Q03181,"[""X-RAY DIFFRACTION""]",2.65,2.65,0.276,0.276,211,439,229,1.0,NEAR_COMPLETE_LBD,,False,NR1C2,PPARδ,Nutritional sensors
2ZVT,2ZVT_1,1,2ZVT.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.275,0.275,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZVT,2ZVT_1,1,2ZVT.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.275,0.275,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
2ZXZ,2ZXZ_1,1,2ZXZ.A,A,A,PASS,,P19793,"[""X-RAY DIFFRACTION""]",3.0,3.0,0.278,0.278,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
2ZY0,2ZY0_1,1,2ZY0.C,C,C,PASS,,P19793,"[""X-RAY DIFFRACTION""]",2.9,2.9,0.289,0.289,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
2ZY0,2ZY0_1,1,2ZY0.A,A,A,PASS,,P19793,"[""X-RAY DIFFRACTION""]",2.9,2.9,0.289,0.289,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
38KC,38KC_1,1,38KC.B,B,B,PASS,,P06401,"[""X-RAY DIFFRACTION""]",2.03,2.03,0.2437,0.2437,679,913,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C3,PR,Steroid hormone receptors
38KC,38KC_1,1,38KC.A,A,A,PASS,,P06401,"[""X-RAY DIFFRACTION""]",2.03,2.03,0.2437,0.2437,679,913,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C3,PR,Steroid hormone receptors
3A2I,3A2I_1,1,3A2I.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",3.27,3.27,0.27578,0.27578,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3A2J,3A2J_1,1,3A2J.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.2674,0.2674,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3A3Z,3A3Z_1,1,3A3Z.A,A,X,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.72,1.72,0.20917,0.20917,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3A40,3A40_1,1,3A40.A,A,X,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.45,1.45,0.19556,0.19556,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3A78,3A78_1,1,3A78.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.20307,0.20307,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3A9E,3A9E_2,2,3A9E.B,B,B,PASS,,P10276,"[""X-RAY DIFFRACTION""]",2.75,2.75,0.2639,0.2639,183,417,235,1.0,NEAR_COMPLETE_LBD,,False,NR1B1,RARα,Steroid hormone receptors
3ADS,3ADS_1,1,3ADS.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.25,2.25,0.277,0.277,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADS,3ADS_1,1,3ADS.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.25,2.25,0.277,0.277,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADT,3ADT_1,1,3ADT.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.283,0.283,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADT,3ADT_1,1,3ADT.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.283,0.283,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADU,3ADU_1,1,3ADU.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.77,2.77,0.276,0.276,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADU,3ADU_1,1,3ADU.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.77,2.77,0.276,0.276,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADV,3ADV_1,1,3ADV.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.27,2.27,0.267,0.267,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADV,3ADV_1,1,3ADV.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.27,2.27,0.267,0.267,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADW,3ADW_1,1,3ADW.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.07,2.07,0.265,0.265,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADW,3ADW_1,1,3ADW.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.07,2.07,0.265,0.265,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADX,3ADX_1,1,3ADX.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",1.95,1.95,0.275,0.275,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3ADX,3ADX_1,1,3ADX.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",1.95,1.95,0.275,0.275,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3AN3,3AN3_1,1,3AN3.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.278,0.278,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3AN3,3AN3_1,1,3AN3.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.278,0.278,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3AN4,3AN4_1,1,3AN4.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.288,0.288,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3AN4,3AN4_1,1,3AN4.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.288,0.288,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3AUQ,3AUQ_1,1,3AUQ.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",2.64,2.64,0.28639,0.28639,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3AUR,3AUR_1,1,3AUR.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",2.21,2.21,0.25427,0.25427,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3AX8,3AX8_1,1,3AX8.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.29369,0.29369,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3AZ1,3AZ1_1,1,3AZ1.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.5,1.5,0.2129,0.2129,127,423,246,0.828283,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3AZ2,3AZ2_1,1,3AZ2.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.69,1.69,0.2121,0.2121,127,423,246,0.828283,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3AZ3,3AZ3_1,1,3AZ3.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.36,1.36,0.2432,0.2432,127,423,246,0.828283,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3B0Q,3B0Q_1,1,3B0Q.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.22945,0.22945,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3B0Q,3B0Q_1,1,3B0Q.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.22945,0.22945,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3B0R,3B0R_1,1,3B0R.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.15,2.15,0.24917,0.24917,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3B0R,3B0R_1,1,3B0R.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.15,2.15,0.24917,0.24917,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3B0T,3B0T_1,1,3B0T.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.3,1.3,0.19897,0.19897,127,423,246,0.828283,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3B0W,3B0W_1,1,3B0W.B,B,B,PASS,,P51449,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.24922,0.24922,269,508,239,0.995833,NEAR_COMPLETE_LBD,,False,NR1F3,RORγ,Nutritional sensors
3B0W,3B0W_1,1,3B0W.A,A,A,PASS,,P51449,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.24922,0.24922,269,508,239,0.995833,NEAR_COMPLETE_LBD,,False,NR1F3,RORγ,Nutritional sensors
3B1M,3B1M_1,1,3B1M.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",1.6,1.6,0.244,0.244,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3B3K,3B3K_1,1,3B3K.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.316,0.316,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3B3K,3B3K_1,1,3B3K.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.316,0.316,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3B5R,3B5R_1,1,3B5R.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.272,0.272,669,900,229,0.987069,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
3B65,3B65_1,1,3B65.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.292,0.292,669,900,229,0.987069,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
3B66,3B66_1,1,3B66.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",1.65,1.65,0.242,0.242,669,900,229,0.987069,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
3B67,3B67_1,1,3B67.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.273,0.273,669,900,229,0.987069,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
3B68,3B68_1,1,3B68.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.274,0.274,669,900,229,0.987069,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
3BC5,3BC5_1,1,3BC5.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.27,2.27,0.249,0.249,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3BEJ,3BEJ_1,1,3BEJ.B,B,B,PASS,,Q96RI1,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.254,0.254,262,486,225,1.0,NEAR_COMPLETE_LBD,,False,NR1H4,FXR,Nutritional sensors
3BEJ,3BEJ_1,1,3BEJ.A,A,A,PASS,,Q96RI1,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.254,0.254,262,486,225,1.0,NEAR_COMPLETE_LBD,,False,NR1H4,FXR,Nutritional sensors
3BQD,3BQD_1,1,3BQD.A,A,A,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.261,0.261,524,758,234,0.995745,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
3BTR,3BTR_2,2,3BTR.B,B,B,PASS,,P10275,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.2289,0.2289,669,900,0,0.0,NO_LBD_OVERLAP,,False,NR3C4,AR,Steroid hormone receptors
3CBB,3CBB_3,3,3CBB.D,D,B,PASS,,P41235,"[""X-RAY DIFFRACTION""]",2.0,2.0,0.252,0.252,147,377,0,0.0,NO_LBD_OVERLAP,,False,NR2A1,HNF4α,Nutritional sensors
3CBB,3CBB_3,3,3CBB.C,C,A,PASS,,P41235,"[""X-RAY DIFFRACTION""]",2.0,2.0,0.252,0.252,147,377,0,0.0,NO_LBD_OVERLAP,,False,NR2A1,HNF4α,Nutritional sensors
3CBM,3CBM_2,2,3CBM.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.69,1.69,0.229,0.229,311,547,0,0.0,NO_LBD_OVERLAP,EXPLAINED,False,NR3A1,ERα,Steroid hormone receptors
3CBO,3CBO_2,2,3CBO.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.65,1.65,0.231,0.231,311,547,0,0.0,NO_LBD_OVERLAP,,False,NR3A1,ERα,Steroid hormone receptors
3CBP,3CBP_2,2,3CBP.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.42,1.42,0.243,0.243,311,547,0,0.0,NO_LBD_OVERLAP,,False,NR3A1,ERα,Steroid hormone receptors
3CDP,3CDP_1,1,3CDP.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.298,0.298,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3CDP,3CDP_1,1,3CDP.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.298,0.298,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3CDS,3CDS_1,1,3CDS.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.65,2.65,0.319,0.319,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3CDS,3CDS_1,1,3CDS.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.65,2.65,0.319,0.319,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3CJW,3CJW_1,1,3CJW.A,A,A,PASS,,P24468,"[""X-RAY DIFFRACTION""]",1.48,1.48,0.2379,0.2379,177,403,227,1.0,NEAR_COMPLETE_LBD,,False,NR2F2,COUP-TFII,Orphan receptors
3CLD,3CLD_1,1,3CLD.C,C,B,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.84,2.84,0.26675,0.26675,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
3CLD,3CLD_1,1,3CLD.A,A,A,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.84,2.84,0.26675,0.26675,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
3CQV,3CQV_1,1,3CQV.A,A,A,PASS,,Q14995,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.23541,0.23541,369,579,199,0.943128,SUBSTANTIAL_LBD,,False,NR1D2,Rev-erbβ,Nutritional sensors
3CS4,3CS4_1,1,3CS4.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",2.0,2.0,0.217,0.217,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3CS6,3CS6_1,1,3CS6.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.206,0.206,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
3CS8,3CS8_1,1,3CS8.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.28185,0.28185,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3CTB,3CTB_1,1,3CTB.B,B,B,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.0,2.0,0.244,0.244,146,433,288,1.0,NEAR_COMPLETE_LBD,,True,NR1I2,PXR,Nutritional sensors
3CTB,3CTB_1,1,3CTB.A,A,A,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.0,2.0,0.244,0.244,146,433,288,1.0,NEAR_COMPLETE_LBD,,True,NR1I2,PXR,Nutritional sensors
3CWD,3CWD_1,1,3CWD.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.29002,0.29002,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3CWD,3CWD_1,1,3CWD.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.29002,0.29002,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3D24,3D24_1,1,3D24.C,C,C,PASS,,P11474,"[""X-RAY DIFFRACTION""]",2.11,2.11,0.255,0.255,193,421,229,1.0,NEAR_COMPLETE_LBD,,False,NR3B1,ERRα,Nutritional sensors
3D24,3D24_1,1,3D24.A,A,A,PASS,,P11474,"[""X-RAY DIFFRACTION""]",2.11,2.11,0.255,0.255,193,421,229,1.0,NEAR_COMPLETE_LBD,,False,NR3B1,ERRα,Nutritional sensors
3D57,3D57_1,1,3D57.B,B,B,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.24,0.24,217,461,244,0.995918,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
3D57,3D57_1,1,3D57.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.24,0.24,217,461,244,0.995918,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
3D5F,3D5F_1,1,3D5F.B,B,B,PASS,,Q03181,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.281,0.281,211,439,229,1.0,NEAR_COMPLETE_LBD,,False,NR1C2,PPARδ,Nutritional sensors
3D5F,3D5F_1,1,3D5F.A,A,A,PASS,,Q03181,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.281,0.281,211,439,229,1.0,NEAR_COMPLETE_LBD,,False,NR1C2,PPARδ,Nutritional sensors
3D6D,3D6D_1,1,3D6D.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.305,0.305,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3D6D,3D6D_1,1,3D6D.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.305,0.305,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
3D90,3D90_1,1,3D90.B,B,B,PASS,,P06401,"[""X-RAY DIFFRACTION""]",2.26,2.26,0.279,0.279,679,913,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C3,PR,Steroid hormone receptors
3D90,3D90_1,1,3D90.A,A,A,PASS,,P06401,"[""X-RAY DIFFRACTION""]",2.26,2.26,0.279,0.279,679,913,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C3,PR,Steroid hormone receptors
3DCT,3DCT_1,1,3DCT.A,A,A,PASS,,Q96RI1,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.24,0.24,262,486,225,1.0,NEAR_COMPLETE_LBD,,False,NR1H4,FXR,Nutritional sensors
